,grade_A,grade_B,grade_C,grade_D,grade_E,grade_F,grade_G,home_ownership_MORTGAGE,home_ownership_OTHER,home_ownership_OWN,home_ownership_RENT,term_ 36 months,term_ 60 months,safe_loans
3108,0,0,1,0,0,0,0,0,0,0,1,1,0,-1
3109,0,0,0,0,1,0,0,1,0,0,0,0,1,-1
3113,1,0,0,0,0,0,0,0,0,1,0,1,0,-1
3120,0,1,0,0,0,0,0,1,0,0,0,0,1,-1
3124,0,0,1,0,0,0,0,0,0,0,1,1,0,-1
3130,0,0,0,1,0,0,0,0,0,0,1,1,0,-1
3133,0,0,0,1,0,0,0,0,0,0,1,0,1,-1
3137,0,0,1,0,0,0,0,1,0,0,0,0,1,-1
3138,0,1,0,0,0,0,0,1,0,0,0,0,1,-1
3149,0,0,1,0,0,0,0,0,0,0,1,1,0,-1
3154,0,1,0,0,0,0,0,0,0,0,1,1,0,-1
3163,0,1,0,0,0,0,0,0,0,0,1,1,0,-1
3181,0,1,0,0,0,0,0,0,0,0,1,1,0,-1
3185,0,1,0,0,0,0,0,1,0,0,0,0,1,-1
3208,0,1,0,0,0,0,0,1,0,0,0,1,0,-1
3209,0,0,1,0,0,0,0,1,0,0,0,0,1,-1
3212,0,0,0,0,0,1,0,0,0,0,1,0,1,-1
3222,1,0,0,0,0,0,0,0,0,0,1,1,0,-1
3244,0,1,0,0,0,0,0,0,0,0,1,1,0,-1
3245,0,1,0,0,0,0,0,0,0,1,0,0,1,-1
3247,0,0,1,0,0,0,0,1,0,0,0,0,1,-1
3251,0,1,0,0,0,0,0,1,0,0,0,1,0,-1
3259,0,0,1,0,0,0,0,0,0,0,1,1,0,-1
3276,1,0,0,0,0,0,0,1,0,0,0,1,0,-1
3279,0,0,0,0,1,0,0,1,0,0,0,1,0,-1
3280,0,1,0,0,0,0,0,0,0,0,1,1,0,-1
3285,0,0,0,1,0,0,0,0,0,0,1,1,0,-1
3296,0,1,0,0,0,0,0,0,0,0,1,1,0,-1
3305,0,0,0,1,0,0,0,1,0,0,0,0,1,-1
3310,0,1,0,0,0,0,0,0,0,0,1,1,0,-1
3325,0,0,0,1,0,0,0,0,0,0,1,1,0,-1
3328,0,0,0,1,0,0,0,1,0,0,0,0,1,-1
3332,0,0,1,0,0,0,0,0,0,0,1,0,1,-1
3340,0,0,0,0,0,1,0,0,0,0,1,0,1,-1
3345,0,0,1,0,0,0,0,0,0,0,1,0,1,-1
3348,0,1,0,0,0,0,0,0,0,1,0,1,0,-1
3350,0,1,0,0,0,0,0,0,0,0,1,1,0,-1
3359,1,0,0,0,0,0,0,1,0,0,0,1,0,-1
3360,0,0,0,0,0,1,0,0,0,1,0,0,1,-1
3361,0,0,0,1,0,0,0,0,0,0,1,0,1,-1
3364,0,1,0,0,0,0,0,1,0,0,0,1,0,-1
3377,0,0,0,0,1,0,0,0,0,0,1,0,1,-1
3382,0,1,0,0,0,0,0,0,0,0,1,0,1,-1
3387,0,0,1,0,0,0,0,0,0,0,1,1,0,-1
3397,0,0,1,0,0,0,0,0,0,0,1,0,1,-1
3401,0,0,0,1,0,0,0,0,0,0,1,0,1,-1
3403,0,0,0,1,0,0,0,1,0,0,0,0,1,-1
3404,0,1,0,0,0,0,0,0,0,0,1,1,0,-1
3416,1,0,0,0,0,0,0,0,0,1,0,1,0,-1
3420,0,1,0,0,0,0,0,1,0,0,0,0,1,-1
3429,0,0,0,1,0,0,0,1,0,0,0,1,0,-1
3436,0,0,1,0,0,0,0,0,0,0,1,0,1,-1
3437,0,0,0,1,0,0,0,1,0,0,0,0,1,-1
3450,0,1,0,0,0,0,0,1,0,0,0,0,1,-1
3451,0,1,0,0,0,0,0,0,0,0,1,0,1,-1
3459,0,1,0,0,0,0,0,1,0,0,0,1,0,-1
3481,1,0,0,0,0,0,0,1,0,0,0,1,0,-1
3493,0,0,0,1,0,0,0,0,0,0,1,0,1,-1
3498,0,0,0,1,0,0,0,0,0,0,1,0,1,-1
3503,0,1,0,0,0,0,0,0,0,0,1,1,0,-1
3506,0,0,0,1,0,0,0,0,0,0,1,1,0,-1
3520,0,1,0,0,0,0,0,0,0,1,0,1,0,-1
3530,0,0,0,0,1,0,0,0,0,0,1,0,1,-1
3554,0,0,1,0,0,0,0,1,0,0,0,0,1,-1
3555,1,0,0,0,0,0,0,1,0,0,0,1,0,-1
3561,1,0,0,0,0,0,0,0,0,0,1,1,0,-1
3566,0,0,0,0,1,0,0,0,0,0,1,0,1,-1
3568,0,0,1,0,0,0,0,0,0,0,1,1,0,-1
3589,0,0,1,0,0,0,0,0,0,0,1,1,0,-1
3592,0,1,0,0,0,0,0,0,0,1,0,0,1,-1
3614,0,0,0,0,1,0,0,1,0,0,0,0,1,-1
3618,0,0,0,0,1,0,0,1,0,0,0,0,1,-1
3626,0,1,0,0,0,0,0,0,0,1,0,0,1,-1
3653,0,0,1,0,0,0,0,0,0,0,1,0,1,-1
3656,0,0,0,0,0,0,1,1,0,0,0,0,1,-1
3667,0,1,0,0,0,0,0,1,0,0,0,0,1,-1
3671,1,0,0,0,0,0,0,0,0,0,1,1,0,-1
3679,0,1,0,0,0,0,0,0,0,0,1,1,0,-1
3684,1,0,0,0,0,0,0,0,0,0,1,1,0,-1
3691,1,0,0,0,0,0,0,0,0,0,1,1,0,-1
3692,1,0,0,0,0,0,0,0,0,0,1,1,0,-1
3696,1,0,0,0,0,0,0,0,0,0,1,1,0,-1
3705,0,0,0,0,1,0,0,1,0,0,0,1,0,-1
3713,0,0,0,0,0,1,0,0,0,0,1,0,1,-1
3715,0,0,0,0,0,1,0,1,0,0,0,0,1,-1
3731,0,1,0,0,0,0,0,0,0,0,1,0,1,-1
3735,0,0,0,0,0,0,1,0,0,0,1,0,1,-1
3746,0,1,0,0,0,0,0,0,0,1,0,0,1,-1
3754,0,0,1,0,0,0,0,1,0,0,0,1,0,-1
3773,1,0,0,0,0,0,0,1,0,0,0,1,0,-1
3774,0,1,0,0,0,0,0,1,0,0,0,1,0,-1
3778,0,0,1,0,0,0,0,0,0,0,1,0,1,-1
3794,0,1,0,0,0,0,0,1,0,0,0,0,1,-1
3803,1,0,0,0,0,0,0,0,0,0,1,1,0,-1
3809,0,0,1,0,0,0,0,0,0,0,1,1,0,-1
3822,0,0,0,0,0,1,0,0,0,1,0,0,1,-1
3825,0,0,0,0,1,0,0,0,0,0,1,0,1,-1
3829,0,0,0,0,1,0,0,0,0,0,1,0,1,-1
3831,0,1,0,0,0,0,0,0,0,0,1,1,0,-1
3846,1,0,0,0,0,0,0,1,0,0,0,1,0,-1
3862,0,0,0,1,0,0,0,1,0,0,0,1,0,-1
3867,0,0,1,0,0,0,0,1,0,0,0,1,0,-1
3869,0,1,0,0,0,0,0,1,0,0,0,0,1,-1
3871,0,0,0,0,1,0,0,0,0,1,0,0,1,-1
3872,0,1,0,0,0,0,0,0,0,1,0,0,1,-1
3880,1,0,0,0,0,0,0,1,0,0,0,1,0,-1
3910,1,0,0,0,0,0,0,0,0,0,1,1,0,-1
3913,0,0,1,0,0,0,0,1,0,0,0,0,1,-1
3915,0,1,0,0,0,0,0,0,0,0,1,1,0,-1
3919,0,1,0,0,0,0,0,0,0,0,1,0,1,-1
3920,0,0,0,1,0,0,0,0,0,0,1,1,0,-1
3924,0,1,0,0,0,0,0,1,0,0,0,1,0,-1
3927,0,0,0,1,0,0,0,0,0,0,1,1,0,-1
3932,0,0,1,0,0,0,0,1,0,0,0,1,0,-1
3933,0,0,0,1,0,0,0,1,0,0,0,1,0,-1
3948,0,0,0,1,0,0,0,0,0,1,0,1,0,-1
3956,0,0,0,0,0,1,0,1,0,0,0,1,0,-1
3959,1,0,0,0,0,0,0,0,0,0,1,1,0,-1
3963,1,0,0,0,0,0,0,1,0,0,0,1,0,-1
3968,1,0,0,0,0,0,0,0,0,0,1,1,0,-1
3985,0,0,0,0,1,0,0,1,0,0,0,0,1,-1
3994,0,0,0,1,0,0,0,0,0,0,1,1,0,-1
3996,0,0,0,0,1,0,0,1,0,0,0,0,1,-1
3997,1,0,0,0,0,0,0,1,0,0,0,0,1,-1
3998,1,0,0,0,0,0,0,0,0,0,1,1,0,-1
4003,0,1,0,0,0,0,0,0,0,0,1,1,0,-1
4004,0,0,0,0,1,0,0,1,0,0,0,0,1,-1
4005,0,0,1,0,0,0,0,1,0,0,0,1,0,-1
4015,0,0,0,0,0,1,0,0,0,0,1,0,1,-1
4022,0,0,1,0,0,0,0,1,0,0,0,0,1,-1
4048,0,0,1,0,0,0,0,0,0,0,1,1,0,-1
4053,0,0,0,1,0,0,0,0,0,1,0,0,1,-1
4055,1,0,0,0,0,0,0,1,0,0,0,1,0,-1
4057,0,0,0,0,1,0,0,0,0,0,1,0,1,-1
4061,0,0,0,1,0,0,0,1,0,0,0,1,0,-1
4066,0,0,0,0,1,0,0,1,0,0,0,0,1,-1
4069,0,1,0,0,0,0,0,0,0,0,1,0,1,-1
4086,0,0,0,0,1,0,0,1,0,0,0,0,1,-1
4099,0,0,0,0,0,1,0,0,0,0,1,0,1,-1
4104,0,0,1,0,0,0,0,0,0,0,1,1,0,-1
4105,0,1,0,0,0,0,0,0,0,0,1,1,0,-1
4121,0,1,0,0,0,0,0,1,0,0,0,1,0,-1
4124,0,0,0,0,1,0,0,1,0,0,0,0,1,-1
4150,0,0,0,1,0,0,0,1,0,0,0,0,1,-1
4152,0,0,0,1,0,0,0,0,0,0,1,0,1,-1
4153,0,1,0,0,0,0,0,0,0,1,0,0,1,-1
4164,0,1,0,0,0,0,0,0,0,0,1,1,0,-1
4166,0,0,0,1,0,0,0,0,0,0,1,0,1,-1
4177,0,0,0,1,0,0,0,1,0,0,0,0,1,-1
4180,0,0,0,1,0,0,0,0,0,0,1,1,0,-1
4181,0,0,0,1,0,0,0,1,0,0,0,1,0,-1
4186,0,0,0,1,0,0,0,1,0,0,0,0,1,-1
4191,0,0,0,1,0,0,0,0,0,0,1,0,1,-1
4196,0,0,1,0,0,0,0,1,0,0,0,0,1,-1
4211,0,0,1,0,0,0,0,0,0,0,1,1,0,-1
4216,0,0,0,1,0,0,0,0,0,1,0,1,0,-1
4247,1,0,0,0,0,0,0,0,0,1,0,1,0,-1
4253,0,1,0,0,0,0,0,0,0,0,1,1,0,-1
4276,0,0,0,1,0,0,0,0,0,0,1,1,0,-1
4278,0,0,1,0,0,0,0,0,0,0,1,1,0,-1
4285,0,1,0,0,0,0,0,1,0,0,0,0,1,-1
4291,0,0,0,0,0,1,0,0,0,1,0,0,1,-1
4294,1,0,0,0,0,0,0,0,0,1,0,1,0,-1
4301,1,0,0,0,0,0,0,0,0,0,1,1,0,-1
4303,0,0,1,0,0,0,0,0,0,0,1,1,0,-1
4305,0,0,1,0,0,0,0,0,0,0,1,1,0,-1
4325,0,0,1,0,0,0,0,1,0,0,0,0,1,-1
4330,0,0,0,1,0,0,0,1,0,0,0,0,1,-1
4332,0,0,0,1,0,0,0,1,0,0,0,0,1,-1
4334,0,0,0,1,0,0,0,0,0,0,1,0,1,-1
4339,0,0,1,0,0,0,0,1,0,0,0,0,1,-1
4343,0,0,0,1,0,0,0,1,0,0,0,1,0,-1
4351,0,0,1,0,0,0,0,1,0,0,0,0,1,-1
4357,0,1,0,0,0,0,0,1,0,0,0,0,1,-1
4367,1,0,0,0,0,0,0,1,0,0,0,1,0,-1
4375,1,0,0,0,0,0,0,0,0,0,1,1,0,-1
4390,0,0,0,0,1,0,0,0,0,0,1,0,1,-1
4398,0,1,0,0,0,0,0,1,0,0,0,1,0,-1
4407,0,0,0,0,0,1,0,1,0,0,0,0,1,-1
4420,0,1,0,0,0,0,0,1,0,0,0,0,1,-1
4425,0,0,1,0,0,0,0,0,0,0,1,0,1,-1
4439,1,0,0,0,0,0,0,1,0,0,0,1,0,-1
4444,1,0,0,0,0,0,0,1,0,0,0,1,0,-1
4449,0,0,1,0,0,0,0,0,0,0,1,1,0,-1
4454,0,1,0,0,0,0,0,0,0,0,1,1,0,-1
4455,0,0,1,0,0,0,0,0,0,0,1,1,0,-1
4456,0,0,0,1,0,0,0,0,0,1,0,0,1,-1
4466,0,1,0,0,0,0,0,0,0,0,1,1,0,-1
4471,0,1,0,0,0,0,0,1,0,0,0,0,1,-1
4478,0,0,0,1,0,0,0,0,0,0,1,1,0,-1
4481,0,1,0,0,0,0,0,1,0,0,0,0,1,-1
4487,0,0,0,0,0,1,0,0,0,0,1,0,1,-1
4496,1,0,0,0,0,0,0,0,0,0,1,1,0,-1
4499,0,1,0,0,0,0,0,0,0,0,1,1,0,-1
4503,0,0,0,1,0,0,0,0,0,1,0,0,1,-1
4506,0,1,0,0,0,0,0,1,0,0,0,0,1,-1
4513,0,1,0,0,0,0,0,1,0,0,0,0,1,-1
4534,0,1,0,0,0,0,0,1,0,0,0,1,0,-1
4550,0,0,1,0,0,0,0,0,0,0,1,0,1,-1
4551,1,0,0,0,0,0,0,1,0,0,0,1,0,-1
4562,0,0,0,0,1,0,0,0,0,0,1,0,1,-1
4569,0,0,0,1,0,0,0,0,0,0,1,1,0,-1
4571,0,0,0,0,1,0,0,1,0,0,0,0,1,-1
4579,0,0,1,0,0,0,0,0,0,0,1,1,0,-1
4589,0,0,1,0,0,0,0,0,0,0,1,0,1,-1
4590,0,0,0,1,0,0,0,1,0,0,0,0,1,-1
4597,0,1,0,0,0,0,0,1,0,0,0,1,0,-1
4602,0,0,0,0,1,0,0,0,0,0,1,0,1,-1
4614,0,1,0,0,0,0,0,1,0,0,0,0,1,-1
4616,0,0,1,0,0,0,0,0,0,1,0,1,0,-1
4628,0,0,0,0,1,0,0,1,0,0,0,0,1,-1
4630,0,0,0,0,1,0,0,1,0,0,0,0,1,-1
4633,0,1,0,0,0,0,0,0,0,1,0,1,0,-1
4640,0,0,0,0,1,0,0,0,0,0,1,0,1,-1
4644,0,0,0,0,0,0,1,1,0,0,0,0,1,-1
4651,0,1,0,0,0,0,0,1,0,0,0,0,1,-1
4657,0,0,0,1,0,0,0,0,0,0,1,1,0,-1
4658,0,0,0,1,0,0,0,0,0,0,1,1,0,-1
4667,0,0,0,0,1,0,0,1,0,0,0,0,1,-1
4670,0,0,1,0,0,0,0,1,0,0,0,0,1,-1
4684,0,0,0,0,1,0,0,0,0,0,1,0,1,-1
4735,1,0,0,0,0,0,0,1,0,0,0,1,0,-1
4736,0,0,1,0,0,0,0,0,0,0,1,1,0,-1
4741,0,0,0,0,1,0,0,0,0,0,1,0,1,-1
4745,0,0,0,0,0,0,1,1,0,0,0,0,1,-1
4747,0,0,1,0,0,0,0,0,0,0,1,0,1,-1
4756,0,0,0,1,0,0,0,0,0,0,1,1,0,-1
4757,0,1,0,0,0,0,0,1,0,0,0,0,1,-1
4762,0,1,0,0,0,0,0,1,0,0,0,1,0,-1
4784,0,0,0,0,0,1,0,0,0,0,1,0,1,-1
4785,0,0,0,1,0,0,0,1,0,0,0,0,1,-1
4786,0,1,0,0,0,0,0,0,0,1,0,0,1,-1
4787,0,0,1,0,0,0,0,1,0,0,0,1,0,-1
4790,0,0,0,0,0,1,0,1,0,0,0,0,1,-1
4791,0,0,1,0,0,0,0,0,0,0,1,1,0,-1
4793,0,0,1,0,0,0,0,1,0,0,0,0,1,-1
4796,0,0,0,0,1,0,0,1,0,0,0,0,1,-1
4800,0,0,0,0,1,0,0,0,0,0,1,1,0,-1
4803,0,0,0,0,1,0,0,1,0,0,0,0,1,-1
4814,0,0,1,0,0,0,0,1,0,0,0,1,0,-1
4825,0,0,0,1,0,0,0,1,0,0,0,0,1,-1
4830,0,1,0,0,0,0,0,0,0,0,1,0,1,-1
4833,0,0,1,0,0,0,0,1,0,0,0,1,0,-1
4834,0,0,0,0,1,0,0,0,0,0,1,0,1,-1
4835,0,0,1,0,0,0,0,1,0,0,0,0,1,-1
4838,1,0,0,0,0,0,0,0,0,0,1,1,0,-1
4841,0,0,0,0,1,0,0,0,0,0,1,0,1,-1
4842,0,0,0,0,0,1,0,1,0,0,0,0,1,-1
4849,0,1,0,0,0,0,0,0,0,0,1,1,0,-1
4858,0,0,0,0,0,0,1,1,0,0,0,0,1,-1
4884,0,0,0,1,0,0,0,0,0,0,1,0,1,-1
4887,0,0,0,1,0,0,0,1,0,0,0,0,1,-1
4894,0,1,0,0,0,0,0,0,0,0,1,1,0,-1
4898,1,0,0,0,0,0,0,0,0,0,1,1,0,-1
4901,0,0,0,1,0,0,0,1,0,0,0,1,0,-1
4905,0,1,0,0,0,0,0,0,0,0,1,0,1,-1
4931,1,0,0,0,0,0,0,1,0,0,0,1,0,-1
4964,0,0,1,0,0,0,0,1,0,0,0,1,0,-1
4965,0,0,0,1,0,0,0,0,0,0,1,0,1,-1
4992,0,0,0,1,0,0,0,0,0,1,0,0,1,-1
5016,0,1,0,0,0,0,0,1,0,0,0,1,0,-1
5037,0,1,0,0,0,0,0,1,0,0,0,1,0,-1
5043,0,0,0,0,0,0,1,0,0,0,1,0,1,-1
5046,0,0,1,0,0,0,0,0,0,0,1,0,1,-1
5047,0,0,0,1,0,0,0,1,0,0,0,0,1,-1
5059,0,0,1,0,0,0,0,1,0,0,0,0,1,-1
5061,0,0,0,1,0,0,0,1,0,0,0,1,0,-1
5065,0,1,0,0,0,0,0,0,0,0,1,1,0,-1
5067,0,0,1,0,0,0,0,0,0,0,1,1,0,-1
5077,0,1,0,0,0,0,0,0,0,0,1,1,0,-1
5081,0,0,1,0,0,0,0,0,0,0,1,1,0,-1
5094,0,1,0,0,0,0,0,1,0,0,0,0,1,-1
5102,0,0,1,0,0,0,0,0,0,0,1,1,0,-1
5105,0,0,0,0,0,1,0,1,0,0,0,0,1,-1
5106,0,1,0,0,0,0,0,0,0,0,1,1,0,-1
5109,0,1,0,0,0,0,0,0,0,0,1,1,0,-1
5113,1,0,0,0,0,0,0,1,0,0,0,1,0,-1
5136,0,0,0,0,1,0,0,1,0,0,0,0,1,-1
5151,0,0,1,0,0,0,0,0,0,0,1,0,1,-1
5158,0,1,0,0,0,0,0,0,0,0,1,1,0,-1
5160,0,0,1,0,0,0,0,1,0,0,0,1,0,-1
5170,0,1,0,0,0,0,0,1,0,0,0,1,0,-1
5194,0,0,1,0,0,0,0,1,0,0,0,1,0,-1
5196,0,0,0,0,1,0,0,1,0,0,0,0,1,-1
5201,0,0,1,0,0,0,0,1,0,0,0,1,0,-1
5209,1,0,0,0,0,0,0,0,0,0,1,1,0,-1
5210,0,1,0,0,0,0,0,1,0,0,0,1,0,-1
5220,1,0,0,0,0,0,0,0,0,0,1,1,0,-1
5230,1,0,0,0,0,0,0,1,0,0,0,1,0,-1
5235,0,0,0,1,0,0,0,0,0,0,1,0,1,-1
5236,0,0,0,0,1,0,0,0,0,1,0,0,1,-1
5249,0,0,1,0,0,0,0,0,0,0,1,1,0,-1
5265,1,0,0,0,0,0,0,1,0,0,0,1,0,-1
5268,0,0,0,0,1,0,0,0,0,0,1,0,1,-1
5277,0,1,0,0,0,0,0,0,0,0,1,1,0,-1
5288,1,0,0,0,0,0,0,1,0,0,0,1,0,-1
5289,0,0,0,1,0,0,0,0,0,0,1,1,0,-1
5304,0,1,0,0,0,0,0,0,0,0,1,0,1,-1
5314,0,0,1,0,0,0,0,1,0,0,0,1,0,-1
5353,1,0,0,0,0,0,0,0,0,1,0,1,0,-1
5377,0,0,0,0,0,1,0,1,0,0,0,0,1,-1
5378,0,1,0,0,0,0,0,1,0,0,0,0,1,-1
5437,0,0,1,0,0,0,0,0,0,1,0,1,0,-1
5440,0,1,0,0,0,0,0,1,0,0,0,1,0,-1
5464,0,0,1,0,0,0,0,0,0,0,1,1,0,-1
5469,0,0,0,0,1,0,0,1,0,0,0,0,1,-1
5471,1,0,0,0,0,0,0,0,0,0,1,1,0,-1
5472,0,0,1,0,0,0,0,1,0,0,0,1,0,-1
5477,0,0,1,0,0,0,0,0,0,1,0,0,1,-1
5483,0,1,0,0,0,0,0,0,0,0,1,0,1,-1
5484,0,0,0,0,0,1,0,1,0,0,0,0,1,-1
5492,0,0,1,0,0,0,0,0,0,1,0,1,0,-1
5493,0,1,0,0,0,0,0,0,0,0,1,1,0,-1
5510,0,0,1,0,0,0,0,1,0,0,0,0,1,-1
5513,0,1,0,0,0,0,0,1,0,0,0,1,0,-1
5526,0,0,0,1,0,0,0,0,0,0,1,0,1,-1
5529,0,0,1,0,0,0,0,1,0,0,0,1,0,-1
5536,0,0,1,0,0,0,0,0,0,0,1,1,0,-1
5548,0,1,0,0,0,0,0,0,0,0,1,1,0,-1
5570,0,1,0,0,0,0,0,1,0,0,0,0,1,-1
5574,0,1,0,0,0,0,0,0,0,1,0,1,0,-1
5595,1,0,0,0,0,0,0,0,0,0,1,1,0,-1
5603,0,0,0,0,1,0,0,0,0,1,0,0,1,-1
5610,0,0,0,0,1,0,0,1,0,0,0,0,1,-1
5617,0,1,0,0,0,0,0,1,0,0,0,0,1,-1
5618,0,0,1,0,0,0,0,0,0,0,1,0,1,-1
5620,0,1,0,0,0,0,0,1,0,0,0,0,1,-1
5624,0,0,1,0,0,0,0,1,0,0,0,0,1,-1
5625,0,0,1,0,0,0,0,1,0,0,0,1,0,-1
5633,1,0,0,0,0,0,0,1,0,0,0,1,0,-1
5634,0,0,0,1,0,0,0,0,0,1,0,1,0,-1
5645,0,1,0,0,0,0,0,1,0,0,0,1,0,-1
5649,1,0,0,0,0,0,0,1,0,0,0,1,0,-1
5660,1,0,0,0,0,0,0,0,0,0,1,1,0,-1
5688,0,1,0,0,0,0,0,0,0,0,1,1,0,-1
5704,1,0,0,0,0,0,0,1,0,0,0,1,0,-1
5709,1,0,0,0,0,0,0,1,0,0,0,1,0,-1
5714,1,0,0,0,0,0,0,1,0,0,0,1,0,-1
5715,0,0,0,0,1,0,0,0,0,0,1,0,1,-1
5718,0,0,1,0,0,0,0,0,0,0,1,1,0,-1
5731,0,0,1,0,0,0,0,1,0,0,0,1,0,-1
5745,0,0,0,1,0,0,0,1,0,0,0,0,1,-1
5751,0,1,0,0,0,0,0,1,0,0,0,1,0,-1
5753,0,0,0,1,0,0,0,0,0,0,1,0,1,-1
5774,0,0,0,1,0,0,0,1,0,0,0,1,0,-1
5778,0,1,0,0,0,0,0,1,0,0,0,0,1,-1
5780,1,0,0,0,0,0,0,1,0,0,0,1,0,-1
5784,0,1,0,0,0,0,0,0,0,0,1,0,1,-1
5797,0,0,1,0,0,0,0,1,0,0,0,1,0,-1
5799,0,0,1,0,0,0,0,1,0,0,0,0,1,-1
5803,0,0,1,0,0,0,0,0,0,0,1,0,1,-1
5829,0,0,1,0,0,0,0,0,0,0,1,1,0,-1
5846,0,0,0,1,0,0,0,0,0,0,1,1,0,-1
5849,0,1,0,0,0,0,0,1,0,0,0,1,0,-1
5851,0,0,0,1,0,0,0,1,0,0,0,1,0,-1
5854,0,0,0,0,1,0,0,0,0,0,1,0,1,-1
5858,0,0,1,0,0,0,0,1,0,0,0,1,0,-1
5867,0,0,1,0,0,0,0,0,0,0,1,1,0,-1
5883,0,0,0,0,1,0,0,0,0,1,0,0,1,-1
5885,0,1,0,0,0,0,0,0,0,0,1,1,0,-1
5889,0,0,0,0,1,0,0,0,0,0,1,0,1,-1
5906,0,1,0,0,0,0,0,0,0,0,1,0,1,-1
5909,0,0,1,0,0,0,0,1,0,0,0,1,0,-1
5913,1,0,0,0,0,0,0,0,0,0,1,0,1,-1
5916,0,1,0,0,0,0,0,0,0,0,1,1,0,-1
5922,1,0,0,0,0,0,0,1,0,0,0,1,0,-1
5946,0,0,0,0,0,1,0,0,0,0,1,0,1,-1
5951,1,0,0,0,0,0,0,0,0,0,1,1,0,-1
5952,0,0,0,0,0,1,0,1,0,0,0,0,1,-1
5982,0,1,0,0,0,0,0,0,0,0,1,1,0,-1
5988,0,0,0,1,0,0,0,1,0,0,0,1,0,-1
5990,0,0,1,0,0,0,0,1,0,0,0,1,0,-1
6026,0,0,1,0,0,0,0,0,0,0,1,1,0,-1
6036,0,0,0,1,0,0,0,0,0,0,1,0,1,-1
6037,0,0,0,0,1,0,0,1,0,0,0,0,1,-1
6058,0,1,0,0,0,0,0,0,0,0,1,0,1,-1
6064,0,1,0,0,0,0,0,1,0,0,0,0,1,-1
6069,0,1,0,0,0,0,0,1,0,0,0,0,1,-1
6076,0,0,0,0,1,0,0,0,0,0,1,0,1,-1
6087,0,0,1,0,0,0,0,0,0,0,1,0,1,-1
6088,1,0,0,0,0,0,0,0,0,0,1,1,0,-1
6098,1,0,0,0,0,0,0,0,0,0,1,1,0,-1
6104,0,1,0,0,0,0,0,0,0,0,1,0,1,-1
6112,0,0,1,0,0,0,0,1,0,0,0,1,0,-1
6116,0,0,1,0,0,0,0,0,0,0,1,0,1,-1
6132,0,0,0,1,0,0,0,0,0,0,1,1,0,-1
6133,0,0,0,0,1,0,0,0,0,0,1,0,1,-1
6141,1,0,0,0,0,0,0,1,0,0,0,1,0,-1
6146,0,1,0,0,0,0,0,1,0,0,0,0,1,-1
6148,0,0,1,0,0,0,0,0,0,0,1,1,0,-1
6156,0,1,0,0,0,0,0,0,0,0,1,1,0,-1
6159,0,0,0,0,0,1,0,1,0,0,0,0,1,-1
6169,0,1,0,0,0,0,0,0,0,0,1,0,1,-1
6175,1,0,0,0,0,0,0,1,0,0,0,1,0,-1
6186,0,0,1,0,0,0,0,1,0,0,0,1,0,-1
6189,1,0,0,0,0,0,0,0,0,0,1,1,0,-1
6190,0,0,0,0,0,1,0,0,0,0,1,1,0,-1
6202,1,0,0,0,0,0,0,1,0,0,0,1,0,-1
6207,0,0,0,1,0,0,0,0,0,0,1,0,1,-1
6210,0,0,0,0,1,0,0,1,0,0,0,0,1,-1
6219,0,0,1,0,0,0,0,0,0,0,1,0,1,-1
6224,0,0,0,1,0,0,0,1,0,0,0,0,1,-1
6250,0,0,0,0,0,1,0,1,0,0,0,0,1,-1
6251,0,0,1,0,0,0,0,1,0,0,0,1,0,-1
6256,0,0,1,0,0,0,0,1,0,0,0,1,0,-1
6259,0,0,0,0,1,0,0,0,0,0,1,1,0,-1
6268,1,0,0,0,0,0,0,1,0,0,0,1,0,-1
6290,0,0,1,0,0,0,0,1,0,0,0,1,0,-1
6295,0,1,0,0,0,0,0,1,0,0,0,0,1,-1
6296,0,1,0,0,0,0,0,1,0,0,0,1,0,-1
6308,0,1,0,0,0,0,0,1,0,0,0,0,1,-1
6309,0,0,0,0,1,0,0,1,0,0,0,0,1,-1
6332,0,1,0,0,0,0,0,1,0,0,0,0,1,-1
6341,0,1,0,0,0,0,0,0,0,0,1,0,1,-1
6350,0,0,0,1,0,0,0,1,0,0,0,0,1,-1
6378,0,0,0,1,0,0,0,1,0,0,0,1,0,-1
6384,0,0,0,0,0,1,0,0,0,0,1,0,1,-1
6407,0,0,1,0,0,0,0,0,0,0,1,1,0,-1
6409,0,1,0,0,0,0,0,0,0,0,1,1,0,-1
6418,1,0,0,0,0,0,0,0,0,0,1,1,0,-1
6427,0,1,0,0,0,0,0,0,0,0,1,1,0,-1
6441,0,0,1,0,0,0,0,0,0,0,1,1,0,-1
6446,0,0,0,1,0,0,0,0,0,0,1,1,0,-1
6453,0,0,0,0,1,0,0,1,0,0,0,0,1,-1
6465,0,0,1,0,0,0,0,1,0,0,0,0,1,-1
6472,1,0,0,0,0,0,0,1,0,0,0,1,0,-1
6483,0,1,0,0,0,0,0,1,0,0,0,0,1,-1
6497,1,0,0,0,0,0,0,1,0,0,0,1,0,-1
6498,0,1,0,0,0,0,0,1,0,0,0,0,1,-1
6500,0,0,0,0,1,0,0,0,0,0,1,0,1,-1
6505,0,0,1,0,0,0,0,1,0,0,0,0,1,-1
6516,0,1,0,0,0,0,0,0,0,0,1,1,0,-1
6529,0,0,0,0,1,0,0,0,0,0,1,0,1,-1
6530,0,1,0,0,0,0,0,1,0,0,0,0,1,-1
